are_cd,are_nm,rail_opr_istt_cd,ln_cd,ln_nm,prpr_stin_cd,stin_nm,plf_no,car_ordr,door_cnt
01,수도권,KR,1,1호선,0065,광운대,3,3,4
01,수도권,KR,1,1호선,0065,광운대,3,4,4
01,수도권,KR,1,1호선,0065,광운대,3,5,4
01,수도권,KR,1,1호선,0065,광운대,3,6,4
01,수도권,KR,1,1호선,0065,광운대,3,7,4
01,수도권,KR,1,1호선,0065,광운대,3,8,4
01,수도권,KR,1,1호선,0065,광운대,3,9,4
01,수도권,KR,1,1호선,0065,광운대,3,10,4
01,수도권,KR,1,1호선,0065,광운대,4,1,4
01,수도권,KR,1,1호선,0065,광운대,4,2,4
01,수도권,KR,1,1호선,0065,광운대,4,3,4
01,수도권,KR,1,1호선,0065,광운대,4,4,4
01,수도권,KR,1,1호선,0065,광운대,4,5,4
01,수도권,KR,1,1호선,0065,광운대,4,6,4
01,수도권,KR,1,1호선,0065,광운대,4,7,4
01,수도권,KR,1,1호선,0065,광운대,4,8,4
01,수도권,KR,1,1호선,0065,광운대,4,9,4
01,수도권,KR,1,1호선,0065,광운대,4,10,4
01,수도권,KR,1,1호선,0065,광운대,5,1,4
01,수도권,KR,1,1호선,0065,광운대,5,2,4
01,수도권,KR,1,1호선,0065,광운대,5,3,4
01,수도권,KR,1,1호선,0065,광운대,5,4,4
01,수도권,KR,1,1호선,0065,광운대,5,5,4
01,수도권,KR,1,1호선,0065,광운대,5,6,4
01,수도권,KR,1,1호선,0065,광운대,5,7,4
01,수도권,KR,1,1호선,0065,광운대,5,8,4
01,수도권,KR,1,1호선,0065,광운대,5,9,4
01,수도권,KR,1,1호선,0065,광운대,5,10,4
01,수도권,KR,1,1호선,0300,석계,1,1,4
01,수도권,KR,1,1호선,0300,석계,1,2,4
01,수도권,KR,1,1호선,0300,석계,1,3,4
01,수도권,KR,1,1호선,0300,석계,1,4,4
01,수도권,KR,1,1호선,0300,석계,1,5,4
01,수도권,KR,1,1호선,0300,석계,1,6,4
01,수도권,KR,1,1호선,0300,석계,1,7,4
01,수도권,KR,1,1호선,0300,석계,1,8,4
01,수도권,KR,1,1호선,0300,석계,1,9,4
01,수도권,KR,1,1호선,0300,석계,1,10,4
01,수도권,KR,1,1호선,0300,석계,2,1,4
01,수도권,KR,1,1호선,0300,석계,2,2,4
01,수도권,KR,1,1호선,0300,석계,2,3,4
01,수도권,KR,1,1호선,0300,석계,2,4,4
01,수도권,KR,1,1호선,0300,석계,2,5,4
01,수도권,KR,1,1호선,0300,석계,2,6,4
01,수도권,KR,1,1호선,0300,석계,2,7,4
01,수도권,KR,1,1호선,0300,석계,2,8,4
01,수도권,KR,1,1호선,0300,석계,2,9,4
01,수도권,KR,1,1호선,0300,석계,2,10,4
01,수도권,KR,1,1호선,0371,신이문,1,1,4
01,수도권,KR,1,1호선,0371,신이문,1,2,4
01,수도권,KR,1,1호선,0371,신이문,1,3,4
01,수도권,KR,1,1호선,0371,신이문,1,4,4
01,수도권,KR,1,1호선,0371,신이문,1,5,4
01,수도권,KR,1,1호선,0371,신이문,1,6,4
01,수도권,KR,1,1호선,0371,신이문,1,7,4
01,수도권,KR,1,1호선,0371,신이문,1,8,4
01,수도권,KR,1,1호선,0371,신이문,1,9,4
01,수도권,KR,1,1호선,0371,신이문,1,10,4
01,수도권,KR,1,1호선,0371,신이문,2,1,4
01,수도권,KR,1,1호선,0371,신이문,2,2,4
01,수도권,KR,1,1호선,0371,신이문,2,3,4
01,수도권,KR,1,1호선,0371,신이문,2,4,4
01,수도권,KR,1,1호선,0371,신이문,2,5,4
01,수도권,KR,1,1호선,0371,신이문,2,6,4
01,수도권,KR,1,1호선,0371,신이문,2,7,4
01,수도권,KR,1,1호선,0371,신이문,2,8,4
01,수도권,KR,1,1호선,0371,신이문,2,9,4
01,수도권,KR,1,1호선,0371,신이문,2,10,4
01,수도권,KR,1,1호선,0442,외대앞,1,1,4
01,수도권,KR,1,1호선,0442,외대앞,1,2,4
01,수도권,KR,1,1호선,0442,외대앞,1,3,4
01,수도권,KR,1,1호선,0442,외대앞,1,4,4
01,수도권,KR,1,1호선,0442,외대앞,1,5,4
01,수도권,KR,1,1호선,0442,외대앞,1,6,4
01,수도권,KR,1,1호선,0442,외대앞,1,7,4
01,수도권,KR,1,1호선,0442,외대앞,1,8,4
01,수도권,KR,1,1호선,0442,외대앞,1,9,4
01,수도권,KR,1,1호선,0442,외대앞,1,10,4
01,수도권,KR,1,1호선,0442,외대앞,2,1,4
01,수도권,KR,1,1호선,0442,외대앞,2,2,4
01,수도권,KR,1,1호선,0442,외대앞,2,3,4
01,수도권,KR,1,1호선,0442,외대앞,2,4,4
01,수도권,KR,1,1호선,0442,외대앞,2,5,4
01,수도권,KR,1,1호선,0442,외대앞,2,6,4
01,수도권,KR,1,1호선,0442,외대앞,2,7,4
01,수도권,KR,1,1호선,0442,외대앞,2,8,4
01,수도권,KR,1,1호선,0442,외대앞,2,9,4
01,수도권,KR,1,1호선,0442,외대앞,2,10,4
01,수도권,KR,1,1호선,0604,회기,1,1,4
01,수도권,KR,1,1호선,0604,회기,1,2,4
01,수도권,KR,1,1호선,0604,회기,1,3,4
01,수도권,KR,1,1호선,0604,회기,1,4,4
01,수도권,KR,1,1호선,0604,회기,1,5,4
01,수도권,KR,1,1호선,0604,회기,1,6,4
01,수도권,KR,1,1호선,0604,회기,1,7,4
01,수도권,KR,1,1호선,0604,회기,1,8,4
01,수도권,KR,1,1호선,0604,회기,1,9,4
01,수도권,KR,1,1호선,0604,회기,1,10,4
01,수도권,KR,1,1호선,0604,회기,2,1,4
01,수도권,KR,1,1호선,0604,회기,2,2,4
01,수도권,KR,1,1호선,0604,회기,2,3,4
01,수도권,KR,1,1호선,0604,회기,2,4,4
01,수도권,KR,1,1호선,0604,회기,2,5,4
01,수도권,KR,1,1호선,0604,회기,2,6,4
01,수도권,KR,1,1호선,0604,회기,2,7,4
01,수도권,KR,1,1호선,0604,회기,2,8,4
01,수도권,KR,1,1호선,0604,회기,2,9,4
01,수도권,KR,1,1호선,0604,회기,2,10,4
01,수도권,KR,1,1호선,0604,회기,3,1,4
01,수도권,KR,1,1호선,0604,회기,3,2,4
01,수도권,KR,1,1호선,0604,회기,3,3,4
01,수도권,KR,1,1호선,0604,회기,3,4,4
01,수도권,KR,1,1호선,0604,회기,3,5,4
01,수도권,KR,1,1호선,0604,회기,3,6,4
01,수도권,KR,1,1호선,0604,회기,3,7,4
01,수도권,KR,1,1호선,0604,회기,3,8,4
01,수도권,KR,1,1호선,0604,회기,4,1,4
01,수도권,KR,1,1호선,0604,회기,4,2,4
01,수도권,KR,1,1호선,0604,회기,4,3,4
01,수도권,KR,1,1호선,0604,회기,4,4,4
01,수도권,KR,1,1호선,0604,회기,4,5,4
01,수도권,KR,1,1호선,0604,회기,4,6,4
01,수도권,KR,1,1호선,0604,회기,4,7,4
01,수도권,KR,1,1호선,0604,회기,4,8,4
01,수도권,S1,1,1호선,0552,청량리,1,1,4
01,수도권,S1,1,1호선,0552,청량리,1,2,4
01,수도권,S1,1,1호선,0552,청량리,1,3,4
01,수도권,S1,1,1호선,0552,청량리,1,4,4
01,수도권,S1,1,1호선,0552,청량리,1,5,4
01,수도권,S1,1,1호선,0552,청량리,1,6,4
01,수도권,S1,1,1호선,0552,청량리,1,7,4
01,수도권,S1,1,1호선,0552,청량리,1,8,4
01,수도권,S1,1,1호선,0552,청량리,1,9,4
01,수도권,S1,1,1호선,0552,청량리,1,10,4
01,수도권,S1,1,1호선,0552,청량리,2,1,4
01,수도권,S1,1,1호선,0552,청량리,2,2,4
01,수도권,S1,1,1호선,0552,청량리,2,3,4
01,수도권,S1,1,1호선,0552,청량리,2,4,4
01,수도권,S1,1,1호선,0552,청량리,2,5,4
01,수도권,S1,1,1호선,0552,청량리,2,6,4
01,수도권,S1,1,1호선,0552,청량리,2,7,4
01,수도권,S1,1,1호선,0552,청량리,2,8,4
01,수도권,S1,1,1호선,0552,청량리,2,9,4
01,수도권,S1,1,1호선,0552,청량리,2,10,4
01,수도권,S1,1,1호선,0512,제기동,1,1,4
01,수도권,S1,1,1호선,0512,제기동,1,2,4
01,수도권,S1,1,1호선,0512,제기동,1,3,4
01,수도권,S1,1,1호선,0512,제기동,1,4,4
01,수도권,S1,1,1호선,0512,제기동,1,5,4
01,수도권,S1,1,1호선,0512,제기동,1,6,4
01,수도권,S1,1,1호선,0512,제기동,1,7,4
01,수도권,S1,1,1호선,0512,제기동,1,8,4
01,수도권,S1,1,1호선,0512,제기동,1,9,4
01,수도권,S1,1,1호선,0512,제기동,1,10,4
01,수도권,S1,1,1호선,0512,제기동,2,1,4
01,수도권,S1,1,1호선,0512,제기동,2,2,4
01,수도권,S1,1,1호선,0512,제기동,2,3,4
01,수도권,S1,1,1호선,0512,제기동,2,4,4
01,수도권,S1,1,1호선,0512,제기동,2,5,4
01,수도권,S1,1,1호선,0512,제기동,2,6,4
01,수도권,S1,1,1호선,0512,제기동,2,7,4
01,수도권,S1,1,1호선,0512,제기동,2,8,4
01,수도권,S1,1,1호선,0512,제기동,2,9,4
01,수도권,S1,1,1호선,0512,제기동,2,10,4
01,수도권,S1,1,1호선,0367,신설동,1,1,4
01,수도권,S1,1,1호선,0367,신설동,1,2,4
01,수도권,S1,1,1호선,0367,신설동,1,3,4
01,수도권,S1,1,1호선,0367,신설동,1,4,4
01,수도권,S1,1,1호선,0367,신설동,1,5,4
01,수도권,S1,1,1호선,0367,신설동,1,6,4
01,수도권,S1,1,1호선,0367,신설동,1,7,4
01,수도권,S1,1,1호선,0367,신설동,1,8,4
01,수도권,S1,1,1호선,0367,신설동,1,9,4
01,수도권,S1,1,1호선,0367,신설동,1,10,4
01,수도권,S1,1,1호선,0367,신설동,2,1,4
01,수도권,S1,1,1호선,0367,신설동,2,2,4
01,수도권,S1,1,1호선,0367,신설동,2,3,4
01,수도권,S1,1,1호선,0367,신설동,2,4,4
01,수도권,S1,1,1호선,0367,신설동,2,5,4
01,수도권,S1,1,1호선,0367,신설동,2,6,4
01,수도권,S1,1,1호선,0367,신설동,2,7,4
01,수도권,S1,1,1호선,0367,신설동,2,8,4
01,수도권,S1,1,1호선,0367,신설동,2,9,4
01,수도권,S1,1,1호선,0367,신설동,2,10,4
01,수도권,S1,1,1호선,0161,동묘앞,1,1,4
01,수도권,S1,1,1호선,0161,동묘앞,1,2,4
01,수도권,S1,1,1호선,0161,동묘앞,1,3,4
01,수도권,S1,1,1호선,0161,동묘앞,1,4,4
01,수도권,S1,1,1호선,0161,동묘앞,1,5,4
01,수도권,S1,1,1호선,0161,동묘앞,1,6,4
01,수도권,S1,1,1호선,0161,동묘앞,1,7,4
01,수도권,S1,1,1호선,0161,동묘앞,1,8,4
01,수도권,S1,1,1호선,0161,동묘앞,1,9,4
01,수도권,S1,1,1호선,0161,동묘앞,1,10,4
01,수도권,S1,1,1호선,0161,동묘앞,2,1,4
01,수도권,S1,1,1호선,0161,동묘앞,2,2,4
01,수도권,S1,1,1호선,0161,동묘앞,2,3,4
01,수도권,S1,1,1호선,0161,동묘앞,2,4,4
01,수도권,S1,1,1호선,0161,동묘앞,2,5,4
01,수도권,S1,1,1호선,0161,동묘앞,2,6,4
01,수도권,S1,1,1호선,0161,동묘앞,2,7,4
01,수도권,S1,1,1호선,0161,동묘앞,2,8,4
01,수도권,S1,1,1호선,0161,동묘앞,2,9,4
01,수도권,S1,1,1호선,0161,동묘앞,2,10,4
01,수도권,S1,1,1호선,0155,동대문,1,1,4
01,수도권,S1,1,1호선,0155,동대문,1,2,4
01,수도권,S1,1,1호선,0155,동대문,1,3,4
01,수도권,S1,1,1호선,0155,동대문,1,4,4
01,수도권,S1,1,1호선,0155,동대문,1,5,4
01,수도권,S1,1,1호선,0155,동대문,1,6,4
01,수도권,S1,1,1호선,0155,동대문,1,7,4
01,수도권,S1,1,1호선,0155,동대문,1,8,4
01,수도권,S1,1,1호선,0155,동대문,1,9,4
01,수도권,S1,1,1호선,0155,동대문,1,10,4
01,수도권,S1,1,1호선,0155,동대문,2,1,4
01,수도권,S1,1,1호선,0155,동대문,2,2,4
01,수도권,S1,1,1호선,0155,동대문,2,3,4
01,수도권,S1,1,1호선,0155,동대문,2,4,4
01,수도권,S1,1,1호선,0155,동대문,2,5,4
01,수도권,S1,1,1호선,0155,동대문,2,6,4
01,수도권,S1,1,1호선,0155,동대문,2,7,4
01,수도권,S1,1,1호선,0155,동대문,2,8,4
01,수도권,S1,1,1호선,0155,동대문,2,9,4
01,수도권,S1,1,1호선,0155,동대문,2,10,4
01,수도권,S1,1,1호선,0517,종로5가,1,1,4
01,수도권,S1,1,1호선,0517,종로5가,1,2,4
01,수도권,S1,1,1호선,0517,종로5가,1,3,4
01,수도권,S1,1,1호선,0517,종로5가,1,4,4
01,수도권,S1,1,1호선,0517,종로5가,1,5,4
01,수도권,S1,1,1호선,0517,종로5가,1,6,4
01,수도권,S1,1,1호선,0517,종로5가,1,7,4
01,수도권,S1,1,1호선,0517,종로5가,1,8,4
01,수도권,S1,1,1호선,0517,종로5가,1,9,4
01,수도권,S1,1,1호선,0517,종로5가,1,10,4
01,수도권,S1,1,1호선,0517,종로5가,2,1,4
01,수도권,S1,1,1호선,0517,종로5가,2,2,4
01,수도권,S1,1,1호선,0517,종로5가,2,3,4
01,수도권,S1,1,1호선,0517,종로5가,2,4,4
01,수도권,S1,1,1호선,0517,종로5가,2,5,4
01,수도권,S1,1,1호선,0517,종로5가,2,6,4
01,수도권,S1,1,1호선,0517,종로5가,2,7,4
01,수도권,S1,1,1호선,0517,종로5가,2,8,4
01,수도권,S1,1,1호선,0517,종로5가,2,9,4
01,수도권,S1,1,1호선,0517,종로5가,2,10,4
01,수도권,S1,1,1호선,0515,종로3가,1,1,4
01,수도권,S1,1,1호선,0515,종로3가,1,2,4
01,수도권,S1,1,1호선,0515,종로3가,1,3,4
01,수도권,S1,1,1호선,0515,종로3가,1,4,4
01,수도권,S1,1,1호선,0515,종로3가,1,5,4
01,수도권,S1,1,1호선,0515,종로3가,1,6,4
01,수도권,S1,1,1호선,0515,종로3가,1,7,4
01,수도권,S1,1,1호선,0515,종로3가,1,8,4
01,수도권,S1,1,1호선,0515,종로3가,1,9,4
01,수도권,S1,1,1호선,0515,종로3가,1,10,4
01,수도권,S1,1,1호선,0515,종로3가,2,1,4
01,수도권,S1,1,1호선,0515,종로3가,2,2,4
01,수도권,S1,1,1호선,0515,종로3가,2,3,4
01,수도권,S1,1,1호선,0515,종로3가,2,4,4
01,수도권,S1,1,1호선,0515,종로3가,2,5,4
01,수도권,S1,1,1호선,0515,종로3가,2,6,4
01,수도권,S1,1,1호선,0515,종로3가,2,7,4
01,수도권,S1,1,1호선,0515,종로3가,2,8,4
01,수도권,S1,1,1호선,0515,종로3가,2,9,4
01,수도권,S1,1,1호선,0515,종로3가,2,10,4
01,수도권,S1,1,1호선,0514,종각,1,1,4
01,수도권,S1,1,1호선,0514,종각,1,2,4
01,수도권,S1,1,1호선,0514,종각,1,3,4
01,수도권,S1,1,1호선,0514,종각,1,4,4
01,수도권,S1,1,1호선,0514,종각,1,5,4
01,수도권,S1,1,1호선,0514,종각,1,6,4
01,수도권,S1,1,1호선,0514,종각,1,7,4
01,수도권,S1,1,1호선,0514,종각,1,8,4
01,수도권,S1,1,1호선,0514,종각,1,9,4
01,수도권,S1,1,1호선,0514,종각,1,10,4
01,수도권,S1,1,1호선,0514,종각,2,1,4
01,수도권,S1,1,1호선,0514,종각,2,2,4
01,수도권,S1,1,1호선,0514,종각,2,3,4
01,수도권,S1,1,1호선,0514,종각,2,4,4
01,수도권,S1,1,1호선,0514,종각,2,5,4
01,수도권,S1,1,1호선,0514,종각,2,6,4
01,수도권,S1,1,1호선,0514,종각,2,7,4
01,수도권,S1,1,1호선,0514,종각,2,8,4
01,수도권,S1,1,1호선,0514,종각,2,9,4
01,수도권,S1,1,1호선,0514,종각,2,10,4
01,수도권,S1,1,1호선,0347,시청,1,1,4
01,수도권,S1,1,1호선,0347,시청,1,2,4
01,수도권,S1,1,1호선,0347,시청,1,3,4
01,수도권,S1,1,1호선,0347,시청,1,4,4
01,수도권,S1,1,1호선,0347,시청,1,5,4
01,수도권,S1,1,1호선,0347,시청,1,6,4
01,수도권,S1,1,1호선,0347,시청,1,7,4
01,수도권,S1,1,1호선,0347,시청,1,8,4
01,수도권,S1,1,1호선,0347,시청,1,9,4
01,수도권,S1,1,1호선,0347,시청,1,10,4
01,수도권,S1,1,1호선,0347,시청,2,1,4
01,수도권,S1,1,1호선,0347,시청,2,2,4
01,수도권,S1,1,1호선,0347,시청,2,3,4
01,수도권,S1,1,1호선,0347,시청,2,4,4
01,수도권,S1,1,1호선,0347,시청,2,5,4
01,수도권,S1,1,1호선,0347,시청,2,6,4
01,수도권,S1,1,1호선,0347,시청,2,7,4
01,수도권,S1,1,1호선,0347,시청,2,8,4
01,수도권,S1,1,1호선,0347,시청,2,9,4
01,수도권,S1,1,1호선,0347,시청,2,10,4
01,수도권,S1,1,1호선,0296,서울역,1,1,4
01,수도권,S1,1,1호선,0296,서울역,1,2,4
01,수도권,S1,1,1호선,0296,서울역,1,3,4
01,수도권,S1,1,1호선,0296,서울역,1,4,4
01,수도권,S1,1,1호선,0296,서울역,1,5,4
01,수도권,S1,1,1호선,0296,서울역,1,6,4
01,수도권,S1,1,1호선,0296,서울역,1,7,4
01,수도권,S1,1,1호선,0296,서울역,1,8,4
01,수도권,S1,1,1호선,0296,서울역,1,9,4
01,수도권,S1,1,1호선,0296,서울역,1,10,4
01,수도권,S1,1,1호선,0296,서울역,2,1,4
01,수도권,S1,1,1호선,0296,서울역,2,2,4
01,수도권,S1,1,1호선,0296,서울역,2,3,4
01,수도권,S1,1,1호선,0296,서울역,2,4,4
01,수도권,S1,1,1호선,0296,서울역,2,5,4
01,수도권,S1,1,1호선,0296,서울역,2,6,4
01,수도권,S1,1,1호선,0296,서울역,2,7,4
01,수도권,S1,1,1호선,0296,서울역,2,8,4
01,수도권,S1,1,1호선,0296,서울역,2,9,4
01,수도권,S1,1,1호선,0296,서울역,2,10,4
01,수도권,KR,1,1호선,0108,남영,1,1,4
01,수도권,KR,1,1호선,0108,남영,1,2,4
01,수도권,KR,1,1호선,0108,남영,1,3,4
01,수도권,KR,1,1호선,0108,남영,1,4,4
01,수도권,KR,1,1호선,0108,남영,1,5,4
01,수도권,KR,1,1호선,0108,남영,1,6,4
01,수도권,KR,1,1호선,0108,남영,1,7,4
01,수도권,KR,1,1호선,0108,남영,1,8,4
01,수도권,KR,1,1호선,0108,남영,1,9,4
01,수도권,KR,1,1호선,0108,남영,1,10,4
01,수도권,KR,1,1호선,0108,남영,2,1,4
01,수도권,KR,1,1호선,0108,남영,2,2,4
01,수도권,KR,1,1호선,0108,남영,2,3,4
01,수도권,KR,1,1호선,0108,남영,2,4,4
01,수도권,KR,1,1호선,0108,남영,2,5,4
01,수도권,KR,1,1호선,0108,남영,2,6,4
01,수도권,KR,1,1호선,0108,남영,2,7,4
01,수도권,KR,1,1호선,0108,남영,2,8,4
01,수도권,KR,1,1호선,0108,남영,2,9,4
01,수도권,KR,1,1호선,0108,남영,2,10,4
01,수도권,KR,1,1호선,0447,용산,1,1,4
01,수도권,KR,1,1호선,0447,용산,1,2,4
01,수도권,KR,1,1호선,0447,용산,1,3,4
01,수도권,KR,1,1호선,0447,용산,1,4,4
01,수도권,KR,1,1호선,0447,용산,1,5,4
01,수도권,KR,1,1호선,0447,용산,1,6,4
01,수도권,KR,1,1호선,0447,용산,1,7,4
01,수도권,KR,1,1호선,0447,용산,1,8,4
01,수도권,KR,1,1호선,0447,용산,1,9,4
01,수도권,KR,1,1호선,0447,용산,1,10,4
01,수도권,KR,1,1호선,0447,용산,2,1,4
01,수도권,KR,1,1호선,0447,용산,2,2,4
01,수도권,KR,1,1호선,0447,용산,2,3,4
01,수도권,KR,1,1호선,0447,용산,2,4,4
01,수도권,KR,1,1호선,0447,용산,2,5,4
01,수도권,KR,1,1호선,0447,용산,2,6,4
01,수도권,KR,1,1호선,0447,용산,2,7,4
01,수도권,KR,1,1호선,0447,용산,2,8,4
01,수도권,KR,1,1호선,0447,용산,2,9,4
01,수도권,KR,1,1호선,0447,용산,2,10,4
01,수도권,KR,1,1호선,0447,용산,3,1,4
01,수도권,KR,1,1호선,0447,용산,3,2,4
01,수도권,KR,1,1호선,0447,용산,3,3,4
01,수도권,KR,1,1호선,0447,용산,3,4,4
01,수도권,KR,1,1호선,0447,용산,3,5,4
01,수도권,KR,1,1호선,0447,용산,3,6,4
01,수도권,KR,1,1호선,0447,용산,3,7,4
01,수도권,KR,1,1호선,0447,용산,3,8,4
01,수도권,KR,1,1호선,0447,용산,3,9,4
01,수도권,KR,1,1호선,0447,용산,3,10,4
01,수도권,KR,1,1호선,0447,용산,4,1,4
01,수도권,KR,1,1호선,0447,용산,4,2,4
01,수도권,KR,1,1호선,0447,용산,4,3,4
01,수도권,KR,1,1호선,0447,용산,4,4,4
01,수도권,KR,1,1호선,0447,용산,4,5,4
01,수도권,KR,1,1호선,0447,용산,4,6,4
01,수도권,KR,1,1호선,0447,용산,4,7,4
01,수도권,KR,1,1호선,0447,용산,4,8,4
01,수도권,KR,1,1호선,0447,용산,4,9,4
01,수도권,KR,1,1호선,0447,용산,4,10,4
01,수도권,KR,1,1호선,0114,노량진,1,1,4
01,수도권,KR,1,1호선,0114,노량진,1,2,4
01,수도권,KR,1,1호선,0114,노량진,1,3,4
01,수도권,KR,1,1호선,0114,노량진,1,4,4
01,수도권,KR,1,1호선,0114,노량진,1,5,4
01,수도권,KR,1,1호선,0114,노량진,1,6,4
01,수도권,KR,1,1호선,0114,노량진,1,7,4
01,수도권,KR,1,1호선,0114,노량진,1,8,4
01,수도권,KR,1,1호선,0114,노량진,1,9,4
01,수도권,KR,1,1호선,0114,노량진,1,10,4
01,수도권,KR,1,1호선,0114,노량진,2,1,4
01,수도권,KR,1,1호선,0114,노량진,2,2,4
01,수도권,KR,1,1호선,0114,노량진,2,3,4
01,수도권,KR,1,1호선,0114,노량진,2,4,4
01,수도권,KR,1,1호선,0114,노량진,2,5,4
01,수도권,KR,1,1호선,0114,노량진,2,6,4
01,수도권,KR,1,1호선,0114,노량진,2,7,4
01,수도권,KR,1,1호선,0114,노량진,2,8,4
01,수도권,KR,1,1호선,0114,노량진,2,9,4
01,수도권,KR,1,1호선,0114,노량진,2,10,4
01,수도권,KR,1,1호선,0114,노량진,3,1,4
01,수도권,KR,1,1호선,0114,노량진,3,2,4
01,수도권,KR,1,1호선,0114,노량진,3,3,4
01,수도권,KR,1,1호선,0114,노량진,3,4,4
01,수도권,KR,1,1호선,0114,노량진,3,5,4
01,수도권,KR,1,1호선,0114,노량진,3,6,4
01,수도권,KR,1,1호선,0114,노량진,3,7,4
01,수도권,KR,1,1호선,0114,노량진,3,8,4
01,수도권,KR,1,1호선,0114,노량진,3,9,4
01,수도권,KR,1,1호선,0114,노량진,3,10,4
01,수도권,KR,1,1호선,0114,노량진,4,1,4
01,수도권,KR,1,1호선,0114,노량진,4,2,4
01,수도권,KR,1,1호선,0114,노량진,4,3,4
01,수도권,KR,1,1호선,0114,노량진,4,4,4
01,수도권,KR,1,1호선,0114,노량진,4,5,4
01,수도권,KR,1,1호선,0114,노량진,4,6,4
01,수도권,KR,1,1호선,0114,노량진,4,7,4
01,수도권,KR,1,1호선,0114,노량진,4,8,4
01,수도권,KR,1,1호선,0114,노량진,4,9,4
01,수도권,KR,1,1호선,0114,노량진,4,10,4
01,수도권,KR,1,1호선,0132,대방,1,1,4
01,수도권,KR,1,1호선,0132,대방,1,2,4
01,수도권,KR,1,1호선,0132,대방,1,3,4
01,수도권,KR,1,1호선,0132,대방,1,4,4
01,수도권,KR,1,1호선,0132,대방,1,5,4
01,수도권,KR,1,1호선,0132,대방,1,6,4
01,수도권,KR,1,1호선,0132,대방,1,7,4
01,수도권,KR,1,1호선,0132,대방,1,8,4
01,수도권,KR,1,1호선,0132,대방,1,9,4
01,수도권,KR,1,1호선,0132,대방,1,10,4
01,수도권,KR,1,1호선,0132,대방,2,1,4
01,수도권,KR,1,1호선,0132,대방,2,2,4
01,수도권,KR,1,1호선,0132,대방,2,3,4
01,수도권,KR,1,1호선,0132,대방,2,4,4
01,수도권,KR,1,1호선,0132,대방,2,5,4
01,수도권,KR,1,1호선,0132,대방,2,6,4
01,수도권,KR,1,1호선,0132,대방,2,7,4
01,수도권,KR,1,1호선,0132,대방,2,8,4
01,수도권,KR,1,1호선,0132,대방,2,9,4
01,수도권,KR,1,1호선,0132,대방,2,10,4
01,수도권,KR,1,1호선,0132,대방,3,1,4
01,수도권,KR,1,1호선,0132,대방,3,2,4
01,수도권,KR,1,1호선,0132,대방,3,3,4
01,수도권,KR,1,1호선,0132,대방,3,4,4
01,수도권,KR,1,1호선,0132,대방,3,5,4
01,수도권,KR,1,1호선,0132,대방,3,6,4
01,수도권,KR,1,1호선,0132,대방,3,7,4
01,수도권,KR,1,1호선,0132,대방,3,8,4
01,수도권,KR,1,1호선,0132,대방,3,9,4
01,수도권,KR,1,1호선,0132,대방,3,10,4
01,수도권,KR,1,1호선,0132,대방,4,1,4
01,수도권,KR,1,1호선,0132,대방,4,2,4
01,수도권,KR,1,1호선,0132,대방,4,3,4
01,수도권,KR,1,1호선,0132,대방,4,4,4
01,수도권,KR,1,1호선,0132,대방,4,5,4
01,수도권,KR,1,1호선,0132,대방,4,6,4
01,수도권,KR,1,1호선,0132,대방,4,7,4
01,수도권,KR,1,1호선,0132,대방,4,8,4
01,수도권,KR,1,1호선,0132,대방,4,9,4
